image_name,blur_score,brightness,contrast,edge_count,noise_level,entropy,saturation,sharpness,dark_ratio,white_ratio,contour_count,width,height,aspect_ratio,mean_red,mean_green,mean_blue
a.y.-jackson_skeena-crossing-1926.jpg,5090.197425111197,110.86955261230469,21.185164261175526,12310,118.02041419636704,6.285432,55.41021728515625,5090.197425111197,0.0004425048828125,0.0,731,256,256,1.0,111.07748413085938,111.09931945800781,109.14094543457031
a.y.-jackson_smart-river-alaska-1945.jpg,11065.371812924743,152.01417541503906,33.433411382768654,15045,114.43874092314746,6.8453155,49.85136413574219,11065.371812924743,0.000244140625,0.0,809,256,256,1.0,153.32177734375,152.70335388183594,145.03878784179688
a.y.-jackson_spring-caribou-country-1949.jpg,3945.827740037581,125.40608215332031,17.32718712927967,6930,119.05434522609055,6.0485535,35.02803039550781,3945.827740037581,0.0,0.0,515,256,256,1.0,125.402099609375,126.21232604980469,121.26176452636719
a.y.-jackson_terre-sauvage-1913.jpg,7361.369022441795,124.061279296875,23.829995412740054,15812,116.05815539651691,6.4938545,47.587554931640625,7361.369022441795,0.0,0.0,977,256,256,1.0,128.0153350830078,123.18569946289062,118.2049560546875
a.y.-jackson_the-beothic-at-bache-post-ellesmere-island-1928.jpg,7573.360655791126,105.57009887695312,23.033833030504006,16184,115.80739633249176,6.467659,67.30155944824219,7573.360655791126,3.0517578125e-05,0.0,1037,256,256,1.0,114.92747497558594,103.18461608886719,93.303466796875
a.y.-jackson_the-red-maple-1914.jpg,11768.399354605936,112.9595947265625,26.937265773195197,21880,112.58173672945787,6.728538,59.87825012207031,11768.399354605936,0.0,0.0,1282,256,256,1.0,120.76609802246094,109.757568359375,108.97210693359375
a.y.-jackson_the-road-to-st-fidele-1930.jpg,6512.2842806892,170.50547790527344,22.509989248967837,13277,116.83433394916321,6.3926578,31.218490600585938,6512.2842806892,0.0,0.0,842,256,256,1.0,174.8161163330078,169.16940307617188,166.07696533203125
a.y.-jackson_the-winter-road-quebec-1921.jpg,2590.0238585323095,145.75653076171875,18.85858742466781,5609,119.8461008675081,5.498064,35.74261474609375,2590.0238585323095,7.62939453125e-05,0.0,261,256,256,1.0,151.5439453125,145.16102600097656,133.6169891357422
a.y.-jackson_valley-of-the-gouffre-river-1933.jpg,6765.439267597161,177.6441192626953,32.0027690627701,10626,116.70135145286405,6.339986,41.43914794921875,6765.439267597161,0.0003204345703125,0.0,533,256,256,1.0,179.35093688964844,178.81268310546875,167.13134765625
a.y.-jackson_wilderness-deese-bay.jpg,10564.853897794848,152.1127166748047,28.89587291616163,19116,113.87213774248345,6.7546525,48.094635009765625,10564.853897794848,0.0,0.0,998,256,256,1.0,159.63490295410156,150.31187438964844,141.64772033691406
a.y.-jackson_winter-morning-charlevoix-county-1933.jpg,3848.652319520479,132.32875061035156,17.79902436576532,7911,118.93234041893703,5.9949017,43.71382141113281,3848.652319520479,0.0,0.0,517,256,256,1.0,141.47462463378906,129.34010314941406,123.71810913085938
akseli-gallen-kallela_ilmarinen-ploughing-the-viper-field-and-the-defense-of-the-sampo-1928.jpg,8104.119797691703,147.87440490722656,27.68432467451924,14083,115.65386961494997,6.5780053,53.19374084472656,8104.119797691703,0.0,0.0,942,256,256,1.0,156.33700561523438,146.87254333496094,130.8043212890625
akseli-gallen-kallela_joukahainen-s-revenge.jpg,9310.10822764947,173.9453582763672,30.913075637359995,16764,115.16826980873108,6.7570415,34.381103515625,9310.10822764947,0.0,0.0,903,256,256,1.0,174.42430114746094,174.31405639648438,170.78176879882812
akseli-gallen-kallela_kullervos-curse-1899.jpg,8222.204848823836,119.93112182617188,27.888755814226087,17495,115.53004980798407,6.6786356,47.63604736328125,8222.204848823836,0.00115966796875,0.0,867,256,256,1.0,122.60610961914062,119.25827026367188,116.37533569335938
akseli-gallen-kallela_lake-keitele-1905.jpg,4682.074400540441,137.95166015625,20.084037788852058,5766,118.69481449020212,6.152507,29.162124633789062,4682.074400540441,3.0517578125e-05,0.0,403,256,256,1.0,136.69204711914062,137.8391876220703,141.8295135498047
akseli-gallen-kallela_spring-study-for-the-jus-lius-mausoleum-frescos-1903.jpg,7914.328715378186,106.86630249023438,24.152926092775385,16103,115.6419176529533,6.557261,59.27363586425781,7914.328715378186,0.0034637451171875,0.0,1081,256,256,1.0,109.75390625,107.42135620117188,96.44760131835938
akseli-gallen-kallela_study-for-the-fresco-ilmarinen-ploughing-the-viper-field-1900.jpg,4079.906390666729,197.7465057373047,20.373871267613534,6887,118.90992399791735,6.0397363,25.39215087890625,4079.906390666729,0.0,0.0369873046875,401,256,256,1.0,204.33123779296875,195.68455505371094,191.09226989746094
akseli-gallen-kallela_symposium-1894.jpg,22954.783969498938,150.68548583984375,44.10198447576348,21534,107.90595882375273,7.3580437,66.6817626953125,22954.783969498938,0.000732421875,0.0033721923828125,1302,256,256,1.0,158.21995544433594,147.8261260986328,145.63909912109375
akseli-gallen-kallela_the-defense-of-the-sampo-1896.jpg,14166.966279745102,137.7519989013672,32.59184790367625,21163,111.84047549342914,6.9724073,59.291778564453125,14166.966279745102,0.0001983642578125,0.0,1105,256,256,1.0,139.30194091796875,139.1288604736328,126.58685302734375
akseli-gallen-kallela_the-fratricide-1897.jpg,11595.479277746519,129.5582275390625,29.918313727087707,19522,113.1612981464513,6.84163,58.510345458984375,11595.479277746519,0.0001068115234375,0.0,1202,256,256,1.0,138.0587615966797,127.26376342773438,119.07046508789062
akseli-gallen-kallela_the-lair-of-the-lynx-1906.jpg,3087.404761085054,158.27474975585938,21.268335974182786,5865,119.39911745629169,5.802067,19.107940673828125,3087.404761085054,0.0,0.0,275,256,256,1.0,159.0791778564453,157.73057556152344,158.94406127929688
akseli-gallen-kallela_the-poster-bilbol-1907.jpg,7652.331638141535,113.49154663085938,22.975006228651296,16839,115.67484806805939,6.485239,64.11373901367188,7652.331638141535,0.0,0.0,1018,256,256,1.0,122.36036682128906,110.94651794433594,103.31452941894531
aladar-korosfoi-kriesch_all-souls-day-1910.jpg,7408.971038884483,99.90267944335938,24.543275966429853,15276,116.21145192345693,6.5562234,67.85154724121094,7408.971038884483,0.0014801025390625,0.0,963,256,256,1.0,104.92477416992188,99.89291381835938,86.78594970703125
aladar-korosfoi-kriesch_cassandra-1908.jpg,6174.793449025368,143.17039489746094,25.059070289755905,14482,116.29930221072759,6.3429995,32.158050537109375,6174.793449025368,0.0,0.0,792,256,256,1.0,144.79762268066406,142.94448852539062,140.05882263183594
aladar-korosfoi-kriesch_eagles-above-the-hero-s-grave-1918.jpg,7157.984829305671,155.49533081054688,26.208612442060396,16584,115.4370035057054,6.441346,39.64305114746094,7157.984829305671,0.0,0.0,919,256,256,1.0,163.3099365234375,153.03900146484375,147.6585235595703
aladar-korosfoi-kriesch_ego-sum-via-veritas-et-vita-1903.jpg,4658.528423128417,111.69544982910156,22.324469419503593,11338,117.12896900897294,6.0339813,40.68115234375,4658.528423128417,0.0,0.0,630,256,256,1.0,116.6561279296875,110.17962646484375,106.48854064941406
aladar-korosfoi-kriesch_fair-1917.jpg,4876.659687384963,122.14027404785156,22.537543770823227,10577,118.52781799045006,6.280287,52.15196228027344,4876.659687384963,3.0517578125e-05,0.0,641,256,256,1.0,128.68251037597656,121.39071655273438,108.84477233886719
aladar-korosfoi-kriesch_fountain-of-art-1907.jpg,15957.17177913501,165.48191833496094,31.914423138364278,22662,110.37993015860721,6.977984,48.451080322265625,15957.17177913501,0.0,0.0158538818359375,1364,256,256,1.0,170.7947235107422,164.13287353515625,158.50123596191406
aladar-korosfoi-kriesch_lady-with-tiara.jpg,13306.885582379764,169.31871032714844,35.40095308764302,18480,112.84353225191923,7.0122266,50.89622497558594,13306.885582379764,0.000213623046875,0.0059051513671875,1118,256,256,1.0,177.06871032714844,167.89920043945312,156.2925567626953
aladar-korosfoi-kriesch_lakeshore.jpg,6085.085838585161,126.10978698730469,23.735259959555783,10288,117.52257248688771,6.360224,47.7906494140625,6085.085838585161,3.0517578125e-05,0.0,682,256,256,1.0,131.727783203125,125.32351684570312,115.42022705078125
aladar-korosfoi-kriesch_madonna-1908.jpg,16127.240088186227,153.52685546875,32.76840013022218,21830,110.3852415376194,7.011134,63.13691711425781,16127.240088186227,6.103515625e-05,0.0,1308,256,256,1.0,166.71253967285156,149.8284149169922,137.984375
aladar-korosfoi-kriesch_memory-1905.jpg,4974.6190159879625,177.360595703125,22.87305092846158,14115,115.35256015999809,5.9673214,18.458114624023438,4974.6190159879625,0.0,0.0,671,256,256,1.0,177.0194854736328,177.59144592285156,177.0913543701172
aladar-korosfoi-kriesch_portrait-of-kriesch-laura-1894.jpg,14521.248543247348,151.65341186523438,32.056198743543234,20695,111.54355583212488,6.9609065,50.90711975097656,14521.248543247348,0.0,0.0,1328,256,256,1.0,157.4611358642578,150.11541748046875,144.31739807128906
aladar-korosfoi-kriesch_portrait-of-the-artist-s-wife-1896.jpg,5147.489102665102,124.05622863769531,21.94533398418026,12418,117.60941697919361,6.2398434,45.58390808105469,5147.489102665102,0.0,0.0,738,256,256,1.0,131.07411193847656,122.36405944824219,114.36314392089844
aladar-korosfoi-kriesch_pupppet-theatre-1907.jpg,7016.700133439153,175.4847869873047,23.33772866744449,15255,115.72706452574141,6.3773103,51.300018310546875,7016.700133439153,0.0,0.0,941,256,256,1.0,192.87611389160156,169.86996459960938,158.78610229492188
aladar-korosfoi-kriesch_sz-kely-folk-tales-1912.jpg,11980.763131406158,128.6377716064453,27.108020178503065,20898,112.6256843971031,6.7389517,55.997894287109375,11980.763131406158,0.0,0.0,1352,256,256,1.0,136.88311767578125,126.01968383789062,120.50582885742188
aladar-korosfoi-kriesch_the-story-of-kl-ra-z-ch-i-1911.jpg,7761.36845055758,125.94261169433594,24.96488536200471,17226,115.29112108680043,6.5503645,45.436614990234375,7761.36845055758,0.0,0.0,1006,256,256,1.0,128.624755859375,125.59925842285156,120.66999816894531
aladar-korosfoi-kriesch_the-story-of-kl-ra-z-ch-ii-1911.jpg,11989.889218925498,177.48484802246094,33.07915066397562,18625,113.35347580259136,6.914726,53.94036865234375,11989.889218925498,0.0,0.08013916015625,1128,256,256,1.0,189.14443969726562,174.99237060546875,159.746826171875
aladar-korosfoi-kriesch_vanity-1904.jpg,7971.698395157,112.30657958984375,24.774883116131583,16033,115.61419063571931,6.5507593,51.652679443359375,7971.698395157,0.0,0.0,1024,256,256,1.0,117.20761108398438,110.89031982421875,106.72789001464844
aleksandra-ekster_costume-design-for-the-bacchae-from-drame-famira-kifared.jpg,6448.32971113082,152.91128540039062,30.047787615870956,12254,114.93278782362596,5.786257,46.72613525390625,6448.32971113082,0.0,0.0,620,256,256,1.0,158.68167114257812,151.53697204589844,144.9020538330078
aleksandra-ekster_costume-design-for-the-play-famira-kifared-by-innokentiy-annenski-maenad-1916.jpg,6987.049571885727,92.49690246582031,23.859289741273027,16744,116.18456093841387,6.450149,52.73869323730469,6987.049571885727,0.000732421875,0.0,1056,256,256,1.0,94.93608093261719,90.76937866210938,95.01460266113281
aleksandra-ekster_costume-design-for-theatre-moscow-1916.jpg,11084.418688519858,143.66799926757812,28.475448025619635,20247,113.3100972451298,6.746134,49.98091125488281,11084.418688519858,0.0,0.0,1312,256,256,1.0,147.2342987060547,140.96273803710938,148.23031616210938
aleksandra-ekster_still-life-1910.jpg,15848.639947286807,160.4529266357422,34.95012594234085,20984,110.92160270333868,7.0578365,54.46183776855469,15848.639947286807,0.0,0.0002899169921875,1158,256,256,1.0,169.1251678466797,157.42828369140625,153.2801971435547
alexandre-benois_a-coachman-and-a-nurse-costume-design(1).jpg,3767.5471266710665,210.28424072265625,24.233273481669066,6690,117.20172096781265,5.275365,17.76300048828125,3767.5471266710665,0.0,0.514068603515625,362,256,256,1.0,213.95620727539062,209.09194946289062,206.76620483398438
alexandre-benois_apollo-and-daphne(1).jpg,4121.705077495426,100.8214111328125,18.52551892989736,7648,118.77270693061156,6.137466,40.74540710449219,4121.705077495426,0.0001220703125,0.0,582,256,256,1.0,100.34544372558594,101.51272583007812,98.50860595703125
alexandre-benois_at-the-gambling-house(1).jpg,16141.49359035492,140.79969787597656,35.109815174859904,21137,110.85301567316797,7.0868387,58.42036437988281,16141.49359035492,0.000152587890625,0.0,1256,256,256,1.0,145.6063232421875,139.8182830810547,133.2221221923828
alexandre-benois_ballerina-costume-design(1).jpg,1626.708504809998,167.7928466796875,17.54580348191847,5434,113.9803423591376,4.1904902,15.474639892578125,1626.708504809998,0.0,0.0,142,256,256,1.0,168.6505584716797,168.37661743164062,162.37696838378906
alexandre-benois_ballerina-costume-design-for-tamara-karsavina(1).jpg,4690.642163274577,176.89698791503906,20.50841575207032,7343,118.25419791842882,6.07342,25.772109985351562,4690.642163274577,0.0,0.0,410,256,256,1.0,181.2029571533203,175.93228149414062,170.57199096679688
alexandre-benois_bertha-costume-design-for-vera-komissarzhevskaya(1).jpg,5278.00138015952,141.30357360839844,26.114018782550815,9375,117.34332331796983,6.210023,40.06437683105469,5278.00138015952,7.62939453125e-05,0.0,573,256,256,1.0,146.0645751953125,140.6979217529297,131.91297912597656
alexandre-benois_blackamoor-costume-design(1).jpg,3224.9998255015817,131.34695434570312,24.193550067517947,7904,118.74261061781922,5.4104652,27.32427978515625,3224.9998255015817,0.0001373291015625,0.0,415,256,256,1.0,131.67254638671875,131.3233184814453,130.4030303955078
alexandre-benois_blackamoor-s-chamber-fragment-set-design(2).jpg,8557.376737201354,147.8204803466797,25.99298909407415,18627,115.07362912892734,6.6255746,55.65254211425781,8557.376737201354,0.0,0.0,1001,256,256,1.0,157.0846405029297,145.86158752441406,133.5920867919922
alexandre-benois_blackamoor-s-chamber-fragment-set-design-1(1).jpg,8635.644675472518,134.40142822265625,27.113837333769876,17683,115.17132632690709,6.6465826,58.20814514160156,8635.644675472518,0.0,0.0,1025,256,256,1.0,136.12600708007812,135.26339721679688,125.42344665527344
alexandre-benois_bronze-horseman-design-for-a-cover-to-pushkin-s-poem(1).jpg,5329.671904511517,123.88980102539062,22.889917778845845,10419,118.03703460375388,6.307919,44.54718017578125,5329.671904511517,0.0003509521484375,0.0,654,256,256,1.0,130.46485900878906,121.96043395996094,116.59033203125
alexandre-benois_chinese-pavilion-jealous(1).jpg,4661.14132983028,127.69241333007812,22.404133901580295,8729,118.99337691726767,6.178834,32.12745666503906,4661.14132983028,4.57763671875e-05,0.0,531,256,256,1.0,128.6737823486328,127.27778625488281,127.26234436035156
alexandre-benois_cover-page-1904(4).jpg,3256.96769683226,132.20079040527344,22.75655221976571,7713,113.17852145783489,4.9926133,35.4095458984375,3256.96769683226,0.0009307861328125,0.0,376,256,256,1.0,135.2258758544922,132.1768035888672,124.40434265136719
alexandre-benois_crypt-of-the-borotin-castle-set-design-for-grillparzer-s-drama-die-ahnfrau(2).jpg,11690.013570572948,151.27316284179688,31.61695773763418,18566,113.39962158877519,6.9002852,40.511016845703125,11690.013570572948,6.103515625e-05,0.0,1202,256,256,1.0,152.45169067382812,150.41673278808594,152.58607482910156
alexandre-benois_dancer-in-the-procession-of-the-chinese-emperor-costume-design-for-stravinsky-s-opera(1).jpg,1846.4098884200212,117.27835083007812,14.836044630503288,4439,119.59825976039171,4.9827237,20.597915649414062,1846.4098884200212,4.57763671875e-05,0.0,259,256,256,1.0,119.06341552734375,116.86404418945312,114.58221435546875
alexandre-benois_death-of-the-countess(1).jpg,5548.6139773463365,115.54051208496094,23.9519026541399,11940,117.62004536393901,6.401348,37.929931640625,5548.6139773463365,0.000213623046875,0.0,758,256,256,1.0,117.36541748046875,114.91415405273438,113.94883728027344
alexandre-benois_drummer-of-a-puppetry(1).jpg,3827.829412961146,151.53868103027344,28.115877954162585,7529,109.8090757721899,4.3454328,26.6978759765625,3827.829412961146,0.000579833984375,0.0,330,256,256,1.0,149.99514770507812,151.64224243164062,154.6940155029297
alexandre-benois_first-barrel-organ-player-costume-design(1).jpg,1499.4529266355094,133.7239532470703,16.908641162687122,4818,110.95880147201385,3.9981446,16.255035400390625,1499.4529266355094,1.52587890625e-05,0.0,222,256,256,1.0,134.22537231445312,133.79371643066406,131.7777099609375
alexandre-benois_hermann-at-the-entrance-to-the-countess(1).jpg,5645.9508621655405,102.59944152832031,22.184003334848523,11490,117.65680303867514,6.3850985,46.673248291015625,5645.9508621655405,0.0004730224609375,0.0,806,256,256,1.0,105.78385925292969,101.68634033203125,98.93856811523438
alexandre-benois_interieur(1).jpg,15903.305694371229,162.76792907714844,34.14007558047401,21752,110.8193015615764,7.05761,51.12147521972656,15903.305694371229,0.0,0.012481689453125,1165,256,256,1.0,166.87196350097656,161.38343811035156,159.1514892578125
alexandre-benois_italian-comedy(1).jpg,4295.171729505062,163.4171142578125,21.077569664029657,6513,119.24278816342498,6.097288,41.60169982910156,4295.171729505062,0.0,0.0,407,256,256,1.0,171.75750732421875,161.96910095214844,148.99302673339844
alexandre-benois_italian-comedy-love-note(1).jpg,6333.838599920273,107.67652893066406,20.765720428381133,13942,116.70954832217357,6.3633966,49.65382385253906,6333.838599920273,0.000152587890625,0.0,982,256,256,1.0,111.030029296875,107.29551696777344,100.841064453125
alexandre-benois_letter-b-1904(4).jpg,14545.803184962831,165.83554077148438,42.37781642832095,17906,111.07353655630008,6.653847,48.602203369140625,14545.803184962831,0.000274658203125,0.0,794,256,256,1.0,170.111572265625,165.9781494140625,153.7876739501953
alexandre-benois_letter-l-1904(3).jpg,10918.184203422628,150.85780334472656,36.54486584578502,15955,110.58385307460624,5.8944693,38.21626281738281,10918.184203422628,1.52587890625e-05,0.0,836,256,256,1.0,151.70872497558594,151.6938934326172,144.35409545898438
alexandre-benois_letter-r-1904(3).jpg,3143.2321315666195,114.77169799804688,21.135276017976686,8708,114.59358595000312,5.275683,32.19660949707031,3143.2321315666195,0.0001983642578125,0.0,484,256,256,1.0,118.03253173828125,114.28048706054688,108.7403564453125
alexandre-benois_letter-s-1904(3).jpg,3133.967391948914,123.03289794921875,19.994891876982052,8754,109.35970070809569,4.647457,25.620132446289062,3133.967391948914,0.000213623046875,0.0,443,256,256,1.0,126.01771545410156,122.42735290527344,118.31495666503906
alexandre-benois_letter-t-1904(3).jpg,3661.152130033821,122.91818237304688,22.972328887140865,9718,112.75256800455809,5.180468,39.76585388183594,3661.152130033821,4.57763671875e-05,0.0,531,256,256,1.0,128.91856384277344,121.45106506347656,114.73272705078125
alexandre-benois_letter-u-1904(3).jpg,4706.7510525377,127.26625061035156,23.51383116896033,12186,112.29385515113238,5.2729225,32.189788818359375,4706.7510525377,0.0002288818359375,0.0,617,256,256,1.0,131.1248779296875,126.48439025878906,121.18962097167969
alexandre-benois_letter-zh-1904(3).jpg,7274.153381332755,182.9304656982422,27.442523646118865,13536,111.18363016330771,5.6279297,34.292449951171875,7274.153381332755,0.0,0.0,655,256,256,1.0,185.83741760253906,184.3460693359375,168.0124053955078
alexandre-benois_magician-costume-design(2).jpg,6398.81815204001,183.68350219726562,34.902558888749994,8684,113.09010149202022,5.1818614,28.074493408203125,6398.81815204001,0.000152587890625,0.0,369,256,256,1.0,187.16305541992188,183.0013427734375,177.86624145507812
alexandre-benois_military-parade-of-emperor-paul-in-front-of-mikhailovsky-castle-1907(4).jpg,4399.137835647911,107.44364929199219,18.507355705845907,8332,118.6400172308163,6.0722647,35.77101135253906,4399.137835647911,0.000579833984375,0.0,567,256,256,1.0,107.80770874023438,107.48406982421875,106.27117919921875
alexandre-benois_night-at-the-fairground-fragment-a-sketch-for-the-curtain(1).jpg,6706.624588856241,101.21430969238281,20.330237530586963,15261,116.35400916499475,6.344907,57.266876220703125,6706.624588856241,1.52587890625e-05,0.0,1028,256,256,1.0,96.24874877929688,103.6719970703125,101.58168029785156
alexandre-benois_nurse-and-child-costume-design(1).jpg,6069.416097014211,207.5804901123047,34.156733679729875,6661,117.93972654924524,5.2611523,33.29371643066406,6069.416097014211,3.0517578125e-05,0.6428070068359375,343,256,256,1.0,214.10690307617188,207.11058044433594,192.77877807617188
alexandre-benois_on-the-waterfront-set-design-for-shakespeare-s-drama-the-merchant-of-venice(1).jpg,10418.524306744104,160.81654357910156,32.17829749921033,17060,114.24435906380836,6.8465667,42.60905456542969,10418.524306744104,0.0,0.0,973,256,256,1.0,162.41226196289062,160.18521118164062,159.87255859375
alexandre-benois_oranienbaum-the-monkey-cabinet-in-roller-coaster-hall(1).jpg,3082.6821084541734,156.38400268554688,17.870923491511174,6736,118.8358227510582,5.9211473,23.263519287109375,3082.6821084541734,0.0,0.0,515,256,256,1.0,156.59896850585938,157.07315063476562,152.261474609375
alexandre-benois_pancake-day-in-st-petersburg-fragment-set-design(1).jpg,3810.088262460893,117.53965759277344,21.186075053022176,9807,118.92056247999598,6.057434,40.757781982421875,3810.088262460893,0.0,0.0,586,256,256,1.0,118.18006896972656,118.14263916015625,112.73908996582031
alexandre-benois_pasha-costume-design-for-tcherepnin-s-ballet-le-pavillon-d-armide(1).jpg,5979.911971627735,153.53118896484375,21.56817331167334,10138,117.20075537003724,6.310098,49.238311767578125,5979.911971627735,0.0,0.0,632,256,256,1.0,162.46310424804688,151.9619140625,138.15289306640625
alexandre-benois_peter-i-on-a-walk-in-the-summer-garden(1).jpg,5828.7946463292465,143.6380157470703,24.320143615765332,12093,117.35502132095195,6.399978,36.188385009765625,5828.7946463292465,1.52587890625e-05,0.0,765,256,256,1.0,148.5623016357422,142.24378967285156,137.88796997070312
alexandre-benois_peter-the-great-meditating-the-idea-of-building-st-petersburg-at-the-shore-of-the-baltic-sea-1916(3).jpg,9418.88351880014,137.73977661132812,29.02273409054913,15152,114.97247940936022,6.7315755,67.01980590820312,9418.88351880014,0.0010223388671875,0.0,1019,256,256,1.0,147.67669677734375,136.5985565185547,117.53607177734375
alexandre-benois_peterhof-palace-grand-cascade(2).jpg,6285.272640965646,162.3057098388672,25.49908269193545,12480,117.02461775889653,6.4594445,35.43463134765625,6285.272640965646,0.0,0.0,717,256,256,1.0,166.1438446044922,161.7817840576172,154.9315643310547
alexandre-benois_peterhof-palace-lion-cascade-and-colonnade(2).jpg,2199.1051944261417,111.17555236816406,16.519369729608115,3465,119.52592744018625,5.6619296,29.165267944335938,2199.1051944261417,3.0517578125e-05,0.0,283,256,256,1.0,111.6397705078125,111.86306762695312,106.38459777832031
alexandre-benois_peterhof-palace-merchant-staircase-at-the-grand-palace(1).jpg,4125.611749317264,132.9822540283203,20.845911049128663,9694,117.7244912873073,6.0565796,27.5145263671875,4125.611749317264,6.103515625e-05,0.0,580,256,256,1.0,134.74331665039062,132.78463745117188,129.3486328125
alexandre-benois_peterhof-palace-mon-plaisir-medium-room(1).jpg,2518.7021894892678,129.63131713867188,17.52393552007726,5528,119.5159796019257,5.7738104,24.563995361328125,2518.7021894892678,0.0,0.0,338,256,256,1.0,131.53192138671875,129.4034881591797,125.81462097167969
alexandre-benois_peterhof-palace-vases-at-the-channel.jpg,5700.119852121687,180.9723358154297,27.584820928452775,13470,116.07514689397124,6.1794796,27.599212646484375,5700.119852121687,0.0,0.0,571,256,256,1.0,182.32119750976562,181.81507873535156,173.09963989257812
alexandre-benois_petrushka-costume-design-for-vatslav-nijinsky(2).jpg,2159.2853834663983,203.49822998046875,20.20709724561134,4292,117.47353468043083,4.579188,14.632827758789062,2159.2853834663983,0.0,0.0,190,256,256,1.0,205.70127868652344,203.47811889648438,197.73873901367188
alexandre-benois_petrushka-poster-scetch(2).jpg,3778.2549414893147,210.94003295898438,22.82267148345022,6866,113.95540171591976,4.5460153,18.780593872070312,3778.2549414893147,1.52587890625e-05,0.3173675537109375,313,256,256,1.0,214.700439453125,210.65676879882812,202.41204833984375
alexandre-benois_petrushka-s-chamber-set-design(1).jpg,6739.852598931408,116.00582885742188,26.41485326213944,16149,116.2990677178356,6.4708357,48.74385070800781,6739.852598931408,0.0,0.0,949,256,256,1.0,114.40177917480469,117.01821899414062,114.98965454101562
alexandre-benois_promenade-of-empress-elizabeth-through-the-noble-streets-of-st-petersburg-1903(3).jpg,12842.557359494036,184.2946319580078,37.677085528454825,19802,112.02962579989217,6.8892837,44.41419982910156,12842.557359494036,3.0517578125e-05,0.2008514404296875,878,256,256,1.0,193.87266540527344,181.6455078125,172.78439331054688
alexandre-benois_rural-landscape-set-design-for-adan-s-ballet-giselle(1).jpg,11895.400779298507,173.44851684570312,34.38868209062592,18135,113.45248905890797,6.935852,38.92710876464844,11895.400779298507,0.0,0.0155181884765625,1010,256,256,1.0,178.09217834472656,172.07936096191406,168.2955780029297
alexandre-benois_soldiers-of-catherine-ii(3).jpg,3838.3145267681684,106.50494384765625,21.467873065281577,9403,118.48840388879616,5.9305,41.97148132324219,3838.3145267681684,0.00115966796875,0.0,596,256,256,1.0,110.43896484375,105.85496520996094,99.46437072753906
alexandre-benois_street-dancer-costume-design(1).jpg,4226.922888755798,187.74356079101562,26.514828051637007,7312,115.80752795300798,4.854559,26.760040283203125,4226.922888755798,6.103515625e-05,0.0,302,256,256,1.0,191.037353515625,188.0229034423828,177.48959350585938
